USDJPY;2016.02.02;69903;71054
EURUSD;2016.02.02;124323;62749
AUDUSD;2016.02.02;75776;1928
_NQ100;2016.02.02;8690;23677
_DXY;2016.02.02;303;57095
_SP500;2016.02.02;111098;51264
_DJI;2016.02.02;25314;20835
XAGUSD;2016.02.02;27221;42344
XAUUSD;2016.02.02;48605;69970
BRENT;2016.02.02;37046;402
USDCAD;2016.02.09;72800;23333
USDCHF;2016.02.09;31078;2340
GBPUSD;2016.02.09;185560;4456
USDJPY;2016.02.09;70404;89756
EURUSD;2016.02.09;125835;110810
AUDUSD;2016.02.09;53554;6886
_NQ100;2016.02.09;10995;22539
_DXY;2016.02.09;709;53768
_SP500;2016.02.09;108778;54917
_DJI;2016.02.09;28384;24436
XAGUSD;2016.02.09;24962;48228
XAUUSD;2016.02.09;52921;90104
BRENT;2016.02.09;37454;735
